sido,sigungu,eupmyeondong,rank1_category,rank1_score,rank2_category,rank2_score,rank3_category,rank3_score,is_general
충청남도,논산시,부적면,FAMILY_RESIDENTIAL,0.6461,,,,,False
충청남도,논산시,부창동,FAMILY_RESIDENTIAL,0.6039,,,,,False
충청남도,논산시,상월면,GENERAL,0.35509999999999997,,,,,False
충청남도,논산시,성동면,GENERAL,0.43,,,,,True
충청남도,논산시,양촌면,FAMILY_RESIDENTIAL,0.6676,TOURIST_DINING,0.6417,,,False
충청남도,논산시,연무읍,OFFICE_LUNCH,0.6605,TOURIST_DINING,0.6241,,,False
충청남도,논산시,연산면,FAMILY_RESIDENTIAL,0.6407,TOURIST_DINING,0.6301,,,False
충청남도,논산시,은진면,OFFICE_LUNCH,0.6092,,,,,False
충청남도,논산시,채운면,TOURIST_DINING,0.7158,,,,,False
충청남도,논산시,취암동,OFFICE_LUNCH,0.6528,CAMPUS_CASUAL,0.6209,,,False
충청남도,당진시,고대면,TOURIST_DINING,0.7546,,,,,False
충청남도,당진시,당진1동,OFFICE_LUNCH,0.7168,PREMIUM,0.6233,NIGHTLIFE_DINING,0.6225,False
충청남도,당진시,당진2동,OFFICE_LUNCH,0.6484,TOURIST_DINING,0.6216,,,False
충청남도,당진시,당진3동,FAMILY_RESIDENTIAL,0.6405,TOURIST_DINING,0.6325,PREMIUM,0.6027,False
충청남도,당진시,대호지면,GENERAL,0.3892,,,,,False
충청남도,당진시,면천면,TOURIST_DINING,0.761,,,,,False
충청남도,당진시,석문면,GENERAL,0.4183,,,,,True
충청남도,당진시,송산면,OFFICE_LUNCH,0.6232,,,,,False
충청남도,당진시,송악읍,GENERAL,0.4168,,,,,True
충청남도,당진시,순성면,GENERAL,0.4177,,,,,True
충청남도,당진시,신평면,GENERAL,0.31930000000000003,,,,,False
충청남도,당진시,우강면,TOURIST_DINING,0.6932,,,,,False
충청남도,당진시,정미면,GENERAL,0.35029999999999994,,,,,False
충청남도,당진시,합덕읍,TOURIST_DINING,0.7222,,,,,False
충청남도,보령시,남포면,GENERAL,0.2572,,,,,False
충청남도,보령시,대천1동,NIGHTLIFE_DINING,0.6575,PREMIUM,0.6384,TOURIST_DINING,0.6224,False
충청남도,보령시,대천2동,TOURIST_DINING,0.6281,FAMILY_RESIDENTIAL,0.6222,,,False
충청남도,보령시,대천3동,FAMILY_RESIDENTIAL,0.6327,PREMIUM,0.6262,OFFICE_LUNCH,0.6239,False
충청남도,보령시,대천4동,FAMILY_RESIDENTIAL,0.6673,PREMIUM,0.6264,OFFICE_LUNCH,0.6069,False
충청남도,보령시,대천5동,TOURIST_DINING,0.726,,,,,False
충청남도,보령시,미산면,TOURIST_DINING,0.7228,,,,,False
충청남도,보령시,성주면,TOURIST_DINING,0.7367,,,,,False
충청남도,보령시,오천면,TOURIST_DINING,0.7623,,,,,False
충청남도,보령시,웅천읍,GENERAL,0.3507,,,,,False
충청남도,보령시,주교면,TOURIST_DINING,0.7666,,,,,False
충청남도,보령시,주산면,GENERAL,0.38439999999999996,,,,,False
충청남도,보령시,주포면,GENERAL,0.4083,,,,,True
충청남도,보령시,천북면,TOURIST_DINING,0.7792,,,,,False
충청남도,보령시,청라면,GENERAL,0.4261,,,,,True
충청남도,보령시,청소면,GENERAL,0.4201,,,,,True
충청남도,부여군,구룡면,GENERAL,0.4095,,,,,True
충청남도,부여군,규암면,GENERAL,0.31789999999999996,,,,,False
충청남도,부여군,남면,GENERAL,0.3778,,,,,False
충청남도,부여군,내산면,GENERAL,0.3639,,,,,False
충청남도,부여군,부여읍,TOURIST_DINING,0.6943,OFFICE_LUNCH,0.6053,,,False
충청남도,부여군,석성면,GENERAL,0.28680000000000005,,,,,False
충청남도,부여군,세도면,GENERAL,0.35340000000000005,,,,,False
충청남도,부여군,양화면,TOURIST_DINING,0.8108,,,,,False
충청남도,부여군,옥산면,TOURIST_DINING,0.7717,,,,,False
충청남도,부여군,외산면,TOURIST_DINING,0.8003,,,,,False
충청남도,부여군,은산면,TOURIST_DINING,0.7764,,,,,False
충청남도,부여군,임천면,GENERAL,0.37539999999999996,,,,,False
충청남도,부여군,장암면,GENERAL,0.27790000000000004,,,,,False
충청남도,부여군,초촌면,GENERAL,0.36119999999999997,,,,,False
충청남도,부여군,충화면,GENERAL,0.416,,,,,True
충청남도,부여군,홍산면,FAMILY_RESIDENTIAL,0.6588,TOURIST_DINING,0.6035,,,False
충청남도,서산시,고북면,FAMILY_RESIDENTIAL,0.6243,,,,,False
충청남도,서산시,대산읍,TOURIST_DINING,0.7425,OFFICE_LUNCH,0.6323,,,False
충청남도,서산시,동문1동,FAMILY_RESIDENTIAL,0.649,PREMIUM,0.6217,TOURIST_DINING,0.6195,False
충청남도,서산시,동문2동,OFFICE_LUNCH,0.6647,NIGHTLIFE_DINING,0.6558,PREMIUM,0.6137,False
충청남도,서산시,부석면,GENERAL,0.3749,,,,,False
충청남도,서산시,부춘동,NIGHTLIFE_DINING,0.6897,OFFICE_LUNCH,0.6557,PREMIUM,0.6323,False
충청남도,서산시,석남동,FAMILY_RESIDENTIAL,0.6157,OFFICE_LUNCH,0.6022,,,False
충청남도,서산시,성연면,GENERAL,0.37460000000000004,,,,,False
충청남도,서산시,수석동,OFFICE_LUNCH,0.6643,FAMILY_RESIDENTIAL,0.6267,NIGHTLIFE_DINING,0.624,False
충청남도,서산시,운산면,GENERAL,0.30789999999999995,,,,,False
충청남도,서산시,음암면,GENERAL,0.2911,,,,,False
충청남도,서산시,인지면,GENERAL,0.2871,,,,,False
충청남도,서산시,지곡면,GENERAL,0.3476,,,,,False
충청남도,서산시,팔봉면,GENERAL,0.38539999999999996,,,,,False
충청남도,서산시,해미면,TOURIST_DINING,0.7348,,,,,False
충청남도,서천군,기산면,GENERAL,0.38,,,,,False
충청남도,서천군,마산면,GENERAL,0.33120000000000005,,,,,False
충청남도,서천군,마서면,GENERAL,0.34209999999999996,,,,,False
충청남도,서천군,문산면,GENERAL,0.32630000000000003,,,,,False
충청남도,서천군,비인면,TOURIST_DINING,0.7852,,,,,False
충청남도,서천군,서면,TOURIST_DINING,0.7681,,,,,False
충청남도,서천군,서천읍,OFFICE_LUNCH,0.6159,,,,,False
충청남도,서천군,시초면,GENERAL,0.42,,,,,True
충청남도,서천군,장항읍,TOURIST_DINING,0.7281,OFFICE_LUNCH,0.6311,,,False
충청남도,서천군,종천면,TOURIST_DINING,0.7813,,,,,False
충청남도,서천군,판교면,GENERAL,0.3909,,,,,False
충청남도,서천군,한산면,GENERAL,0.26780000000000004,,,,,False
충청남도,서천군,화양면,GENERAL,0.392,,,,,False
충청남도,아산시,도고면,TOURIST_DINING,0.7638,,,,,False
충청남도,아산시,둔포면,GENERAL,0.39849999999999997,,,,,False
충청남도,아산시,배방읍,OFFICE_LUNCH,0.6082,,,,,False
충청남도,아산시,선장면,GENERAL,0.30800000000000005,,,,,False
충청남도,아산시,송악면,TOURIST_DINING,0.7477,,,,,False
충청남도,아산시,신창면,TOURIST_DINING,0.7222,,,,,False
충청남도,아산시,염치읍,TOURIST_DINING,0.7521,,,,,False
충청남도,아산시,영인면,GENERAL,0.2694,,,,,False
충청남도,아산시,온양1동,OFFICE_LUNCH,0.6968,NIGHTLIFE_DINING,0.6785,TOURIST_DINING,0.6682,False
충청남도,아산시,온양2동,NIGHTLIFE_DINING,0.6694,OFFICE_LUNCH,0.6647,PREMIUM,0.6504,False
충청남도,아산시,온양3동,OFFICE_LUNCH,0.6913,NIGHTLIFE_DINING,0.641,PREMIUM,0.6245,False
충청남도,아산시,온양4동,OFFICE_LUNCH,0.6109,,,,,False
충청남도,아산시,온양5동,TOURIST_DINING,0.6705,PREMIUM,0.6199,,,False
충청남도,아산시,온양6동,OFFICE_LUNCH,0.6856,PREMIUM,0.6135,FAMILY_RESIDENTIAL,0.6029,False
충청남도,아산시,음봉면,GENERAL,0.357,,,,,False
충청남도,아산시,인주면,OFFICE_LUNCH,0.6422,,,,,False
충청남도,아산시,탕정면,FAMILY_RESIDENTIAL,0.6381,CAMPUS_CASUAL,0.6185,OFFICE_LUNCH,0.6054,False
충청남도,예산군,고덕면,GENERAL,0.4091,,,,,True
충청남도,예산군,광시면,GENERAL,0.2922,,,,,False
충청남도,예산군,대술면,GENERAL,0.391,,,,,False
충청남도,예산군,대흥면,TOURIST_DINING,0.7543,,,,,False
충청남도,예산군,덕산면,TOURIST_DINING,0.7545,,,,,False
충청남도,예산군,봉산면,GENERAL,0.3923,,,,,False
충청남도,예산군,삽교읍,GENERAL,0.3228,,,,,False
충청남도,예산군,신암면,GENERAL,0.4273,,,,,True
충청남도,예산군,신양면,GENERAL,0.394,,,,,False
